"skill_id","user_id","relation_id","skill_name","skill_rate","skill_summery","skill_desc","rec_create","rec_update","skill_status"
359,1444,1313,"SOVA Awareness","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
360,1444,1313,"Mental Capacity","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
361,1444,1313,"Infection Control","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29777,92165,83684,"typing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29778,92165,83684,"Excel","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29779,92165,83684,"Microsoft Word","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29780,92165,83684,"Photoshop/Illustrator","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73205,205565,187165,"Excellent Work Ethic","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71915,208097,189468,"i am a team player who works hard and keeps the spirits up ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65294,189501,172382,"rota writing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65290,189501,172382,"Fully flexible to hours","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65291,189501,172382,"man management","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65292,189501,172382,"proactive","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65293,189501,172382,"team member","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29773,92165,83684,"Processing and placing orders","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29774,92165,83684,"Creating invoices","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29775,92165,83684,"Marketing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29776,92165,83684,"Administration/ Filing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
37121,112749,102424,"level 3 wood occupations","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
37122,112749,102424,"fire extinguisher training","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
385,1535,1394,"SQL","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
386,1535,1394,"IIS","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
387,1535,1394,"Windows Server","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
388,1535,1394,"Customer Support","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
45039,117139,106410,"Hydratight Training - 05/04/11","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
392,1535,1394,"Word","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
391,1535,1394,"Excel","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
38878,117603,106826,"Visionary and Forward thinking","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
38879,117603,106826,"Communication and Interpersonal skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
31279,96666,87789,"Leadership","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
37241,112749,102424,"Currently hold CSCS card in constructionsite supervision","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
30115,93198,84634,"confident","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
23676,73590,66701,"Financial Management including budget management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
23674,73590,66701,"In depth industry knowledge","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
23675,73590,66701,"articulate","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
45651,136977,124418,"HGV C E Licence","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71958,208168,189530,"Anti Virus Solutions","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
23673,73590,66701,"Problem solving","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70652,204596,186276,"Communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
34754,105998,96256,"Communicating and organising reps","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
45010,135444,123046,"Lawncare","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
417,1155,1057,"Project Management","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72764,198870,181032,"Strong work ethic for professionalism and timelines","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
435,1155,1057,"Health and Safety inspection and Risk Assessment","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69197,200069,182116,"Meet deadlines","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69194,200069,182116,"Excellent interpersonal skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
39379,1155,1057,"Man Management","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
37125,112749,102424,"NHBC NVQ Level 3 in construction site supervision","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
14502,43516,39311,"Maintenance ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69896,202238,184115,"Reading ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
55753,163376,148520,"Time Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
61399,179367,163085,"Trainer for moving and handling","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
436,1629,1473,"Hard Woking","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
437,1629,1473,"Punctual","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
438,1629,1473,"Presentable","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
440,1629,1473,"Able to Delegate","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
32644,100234,91021,"fashion illustration","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
443,1629,1473,"Organised","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
43678,130432,118489,"Microsoft Word ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
32643,100234,91021,"toon boom","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
37660,114042,103581,"Full UK driving licence","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
37661,114042,103581,"Skilled baker","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
449,1629,1473,"Motor Cyclist","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
39377,1155,1057,"Trained Internal Auditor (ISO 9001) ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
37096,112431,102144,"Visual Basic","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
57467,168292,152989,"Compitant computer skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
57468,168292,152989,"Experience of the Early Years Foundation Stage","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
62834,182795,166235,"Financial Advisor","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
62833,182795,166235,"Team Player / Leader","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65157,189126,172038,"Tactical,strategic and proactive","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
9423,1155,1057,"Microsoft Office","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
15652,50020,45197,"Strategic vision","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
32645,100234,91021,"screen printing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
32641,100234,91021,"event management and planning","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
34753,105998,96256,"Mentoring students","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
28838,88988,80769,"TELEPHONE ORDERING AND SALES","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69426,200733,182721,"Manual Handling","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
28837,88988,80769,"ADMINISTRATIVE SKILSS FOR SMOOTH RUNNING OF THE WARD","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
45190,135876,123428,"Singing","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
45191,135876,123428,"Sociable ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
45189,135876,123428,"Acting","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
56599,165747,150685,"Totally Honest","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
56600,165747,150685,"Good with people, communication and motivation","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
45742,135384,122987,"Involvement in the project with the ability to communicate with school officials in developing the curricula and establishing guidelines for the educational programs.  ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69432,200556,182558,"NVQ LEVEL 2 HEALTH AND SOCIAL CARE","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71064,205796,187373,"Product/market knowledge ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
480,1155,1057,"Statistical analysis and interpretation of process issues","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
481,1155,1057,"Technical report writing","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
483,1155,1057,"Problem Solving","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
14501,43516,39311,"Mechanical Engineering ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
31347,96929,88035,"cherry picker driver","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
31346,96929,88035,"fork-lift truck driver","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70580,204370,186067,"Idea Generation for films","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70579,204370,186067,"Creative thinking and problem solving","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
43880,132221,120120,"sales","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69891,202224,184104,"Time Keeping","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69889,202224,184104,"Punctuality","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69890,202224,184104,"Reliability","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
64125,176837,160771,"General Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72337,209058,190359,"trained forcarrying out  blood pressure tests","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
39192,118565,107693,"Personal Loans ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69424,200733,182721,"FP6-Toolbox Trainer ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69419,200725,182714,"Listening","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69420,200733,182721,"Level 2 MPI/NDT Fixed installations, portable equipment, NDT instruction writing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
39191,118565,107693,"Mortgages ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
14499,44998,40663,"Communication Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
14498,44998,40663,"Team Player","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
14497,44998,40663,"Networking","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
38507,116849,106142,"Strategic Management","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
68876,199440,181549,"technical skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58728,171836,156179,"First Aid","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
32839,97971,88967,"Split A/C / Heat Pumps Installion ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69191,200043,182096,"Forward thinker who is able to deal with many problems","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
527,706,643,"Sales","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
526,706,643,"Computer Technichan","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
525,706,643,"Designing Using CAD","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
524,706,643,"Computer Software","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69668,201656,183575,"Account Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
34384,104957,95317,"Can work to deadlines","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72143,208667,189997,"Microsoft Office","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
49305,146209,132857,"Loyal: Committed and devoted to things/people that mean a lot to you ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
30077,93072,84515,"Attention to detail","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
57010,166831,151679,"Mig Welding","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
39335,118366,107506,"Clean driving licence","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
55335,162202,147438,"good time keeping","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
46802,139763,126996,"Access Control ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
24189,74483,67545,"Team Player","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73092,210950,192108,"Computer Maintenance","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72274,208971,190280,"Infection control","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58990,172689,156964,"Bookkeeping","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
29209,82070,74395,"Event organisation","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72075,208331,189682,"I am a team player willing share and learn from work colleagues to ensure deadlines and targets are made","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
54427,154461,140383,"RTITB national licences for driving Reach truck","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72077,208509,189847,"Team Player","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72081,208538,189876,"communication ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
51707,152620,138693,"Working in a team or alone","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
51706,152620,138693,"Reading Installation Drawings","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
51705,152620,138693,"Duct Pressure Testing","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
46808,139763,126996,"Weighbridge Work","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
8117,26498,23913,"proficient at medical transcription, word processing using Microsoft Office, Excel, Outlook and Powerpoint, excellent communication skills via telephone, email and fax, highly organised","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70691,204746,186417,"Transferrable Skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
36862,110695,100537,"Excellent communicator","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
36861,110695,100537,"Business management ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
52453,110695,100537,"PC skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70575,204401,186095,"Microsoft Office","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69642,201634,183556,"meeting with new people","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
53227,156240,142026,"SPSS","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
8106,26443,23865,"Level 2 NVQ in Contact Centre Operations","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
8107,26443,23865,"BTEC Award Level 2","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
8108,26443,23865,"Intermediate Level Apprenticeship in Contact Centre in ther Business Skills Sector","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
8105,22626,20468,"Meeting Management","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
23534,73152,66298,"Team player","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69451,198787,181118,"Numeracy","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
8104,22626,20468,"Internal Communications","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
8103,22626,20468,"Effective Delegation","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
